main_team,opponent_team,goal_fatti,no_goal,goal,tot_goals,goal_subiti,away_home,result,team_has_scored,giornata,goal_no_goal,team_has_conceded_goal,competition,position,playedGames,form,won,draw,lost,points,goalsFor,goalsAgainst,goalDifference,team_short_name,team_group
Brentford,Leicester,1,False,True,2,1,home,Draw,True,28.0,Goal,True,Premier League,19,30,"L,L,L,D,L",7,4,19,25,40,52,-12,Leicester,2
Southampton,Tottenham,3,False,True,6,3,home,Draw,True,28.0,Goal,True,Premier League,5,30,"W,D,D,W,L",16,5,9,53,55,42,13,Tottenham,0
Wolves,Leeds,2,False,True,6,4,home,Loss,True,28.0,Goal,True,Premier League,16,30,"L,W,L,W,D",7,8,15,29,39,54,-15,Leeds,2
Chelsea,Everton,2,False,True,4,2,home,Draw,True,28.0,Goal,True,Premier League,17,30,"L,D,D,W,D",6,9,15,27,23,43,-20,Everton,2
Arsenal,Crystal Palace,4,False,True,5,1,home,Win,True,28.0,Goal,True,Premier League,12,30,"W,W,L,L,L",8,9,13,33,29,40,-11,Crystal Palace,1
Man City,Liverpool,4,False,True,5,1,home,Win,True,29.0,Goal,True,Premier League,8,29,"D,D,L,L,W",12,8,9,44,50,35,15,Liverpool,1
Arsenal,Leeds,4,False,True,5,1,home,Win,True,29.0,Goal,True,Premier League,16,30,"L,W,L,W,D",7,8,15,29,39,54,-15,Leeds,2
Bournemouth,Fulham,2,False,True,3,1,home,Win,True,29.0,Goal,True,Premier League,10,29,"L,L,L,L,D",11,6,12,39,39,40,-1,Fulham,1
Brighton,Brentford,3,False,True,6,3,home,Draw,True,29.0,Goal,True,Premier League,9,30,"L,L,D,D,W",10,13,7,43,47,40,7,Brentford,1
Crystal Palace,Leicester,2,False,True,3,1,home,Win,True,29.0,Goal,True,Premier League,19,30,"L,L,L,D,L",7,4,19,25,40,52,-12,Leicester,2
Nott'm Forest,Wolves,1,False,True,2,1,home,Draw,True,29.0,Goal,True,Premier League,13,30,"W,D,L,L,W",8,7,15,31,24,42,-18,Wolves,1
Chelsea,Aston Villa,0,True,False,2,2,home,Loss,False,29.0,No Goal,True,Premier League,6,30,"W,W,W,W,D",14,5,11,47,41,40,1,Aston Villa,0
West Ham,Southampton,1,True,False,1,0,home,Win,True,29.0,No Goal,False,Premier League,20,30,"L,L,D,L,D",6,5,19,23,24,51,-27,Southampton,2
Newcastle,Man United,2,True,False,2,0,home,Win,True,29.0,No Goal,False,Premier League,4,29,"W,W,L,D,L",17,5,7,56,44,37,7,Man United,0
Everton,Tottenham,1,False,True,2,1,home,Draw,True,29.0,Goal,True,Premier League,5,30,"W,D,D,W,L",16,5,9,53,55,42,13,Tottenham,0
West Ham,Newcastle,1,False,True,6,5,home,Loss,True,30.0,Goal,True,Premier League,3,29,"W,W,W,W,W",15,11,3,56,48,21,27,Newcastle,0
Chelsea,Liverpool,0,True,False,0,0,home,Draw,False,31.0,No Goal,False,Premier League,8,29,"D,D,L,L,W",12,8,9,44,50,35,15,Liverpool,1
Arsenal,Crystal Palace,2,True,False,2,0,away,Win,True,1.0,No Goal,False,Premier League,12,30,"W,W,L,L,L",8,9,13,33,29,40,-11,Crystal Palace,1
Liverpool,Fulham,2,False,True,4,2,away,Draw,True,1.0,Goal,True,Premier League,10,29,"L,L,L,L,D",11,6,12,39,39,40,-1,Fulham,1
Aston Villa,Bournemouth,0,True,False,2,2,away,Loss,False,1.0,No Goal,True,Premier League,15,30,"W,L,W,L,W",8,6,16,30,28,57,-29,Bournemouth,2
Wolves,Leeds,1,False,True,3,2,away,Loss,True,1.0,Goal,True,Premier League,16,30,"L,W,L,W,D",7,8,15,29,39,54,-15,Leeds,2
Nott'm Forest,Newcastle,0,True,False,2,2,away,Loss,False,1.0,No Goal,True,Premier League,3,29,"W,W,W,W,W",15,11,3,56,48,21,27,Newcastle,0
Southampton,Tottenham,1,False,True,5,4,away,Loss,True,1.0,Goal,True,Premier League,5,30,"W,D,D,W,L",16,5,9,53,55,42,13,Tottenham,0
Chelsea,Everton,1,True,False,1,0,away,Win,True,1.0,No Goal,False,Premier League,17,30,"L,D,D,W,D",6,9,15,27,23,43,-20,Everton,2
Brentford,Leicester,2,False,True,4,2,away,Draw,True,1.0,Goal,True,Premier League,19,30,"L,L,L,D,L",7,4,19,25,40,52,-12,Leicester,2
Brighton,Man United,2,False,True,3,1,away,Win,True,1.0,Goal,True,Premier League,4,29,"W,W,L,D,L",17,5,7,56,44,37,7,Man United,0
Man City,West Ham,2,True,False,2,0,away,Win,True,1.0,No Goal,False,Premier League,14,29,"W,L,W,D,L",8,6,15,30,27,39,-12,West Ham,1
Everton,Aston Villa,1,False,True,3,2,away,Loss,True,2.0,Goal,True,Premier League,6,30,"W,W,W,W,D",14,5,11,47,41,40,1,Aston Villa,0
Leicester,Arsenal,2,False,True,6,4,away,Loss,True,2.0,Goal,True,Premier League,1,30,"D,W,W,W,W",23,4,3,73,72,29,43,Arsenal,0
Newcastle,Brighton,0,True,False,0,0,away,Draw,False,2.0,No Goal,False,Premier League,7,28,"L,W,D,W,D",13,7,8,46,52,36,16,Brighton,0
Bournemouth,Man City,0,True,False,4,4,away,Loss,False,2.0,No Goal,True,Premier League,2,29,"W,W,W,W,W",21,4,4,67,75,27,48,Man City,0
Leeds,Southampton,2,False,True,4,2,away,Draw,True,2.0,Goal,True,Premier League,20,30,"L,L,D,L,D",6,5,19,23,24,51,-27,Southampton,2
Fulham,Wolves,0,True,False,0,0,away,Draw,False,2.0,No Goal,False,Premier League,13,30,"W,D,L,L,W",8,7,15,31,24,42,-18,Wolves,1
Man United,Brentford,0,True,False,4,4,away,Loss,False,2.0,No Goal,True,Premier League,9,30,"L,L,D,D,W",10,13,7,43,47,40,7,Brentford,1
West Ham,Nott'm Forest,0,True,False,1,1,away,Loss,False,2.0,No Goal,True,Premier League,18,30,"L,L,D,L,L",6,9,15,27,24,54,-30,Nott'm Forest,2
Tottenham,Chelsea,2,False,True,4,2,away,Draw,True,2.0,Goal,True,Premier League,11,30,"L,D,L,D,W",10,9,11,39,29,31,-2,Chelsea,1
Crystal Palace,Liverpool,1,False,True,2,1,away,Draw,True,2.0,Goal,True,Premier League,8,29,"D,D,L,L,W",12,8,9,44,50,35,15,Liverpool,1
Wolves,Tottenham,0,True,False,1,1,away,Loss,False,3.0,No Goal,True,Premier League,5,30,"W,D,D,W,L",16,5,9,53,55,42,13,Tottenham,0
Aston Villa,Crystal Palace,1,False,True,4,3,away,Loss,True,3.0,Goal,True,Premier League,12,30,"W,W,L,L,L",8,9,13,33,29,40,-11,Crystal Palace,1
Nott'm Forest,Everton,1,False,True,2,1,away,Draw,True,3.0,Goal,True,Premier League,17,30,"L,D,D,W,D",6,9,15,27,23,43,-20,Everton,2
Brentford,Fulham,2,False,True,5,3,away,Loss,True,3.0,Goal,True,Premier League,10,29,"L,L,L,L,D",11,6,12,39,39,40,-1,Fulham,1
Southampton,Leicester,2,False,True,3,1,away,Win,True,3.0,Goal,True,Premier League,19,30,"L,L,L,D,L",7,4,19,25,40,52,-12,Leicester,2
Arsenal,Bournemouth,3,True,False,3,0,away,Win,True,3.0,No Goal,False,Premier League,15,30,"W,L,W,L,W",8,6,16,30,28,57,-29,Bournemouth,2
Chelsea,Leeds,0,True,False,3,3,away,Loss,False,3.0,No Goal,True,Premier League,16,30,"L,W,L,W,D",7,8,15,29,39,54,-15,Leeds,2
Brighton,West Ham,2,True,False,2,0,away,Win,True,3.0,No Goal,False,Premier League,14,29,"W,L,W,D,L",8,6,15,30,27,39,-12,West Ham,1
Man City,Newcastle,3,False,True,6,3,away,Draw,True,3.0,Goal,True,Premier League,3,29,"W,W,W,W,W",15,11,3,56,48,21,27,Newcastle,0
Liverpool,Man United,1,False,True,3,2,away,Loss,True,3.0,Goal,True,Premier League,4,29,"W,W,L,D,L",17,5,7,56,44,37,7,Man United,0
Man United,Southampton,1,True,False,1,0,away,Win,True,4.0,No Goal,False,Premier League,20,30,"L,L,D,L,D",6,5,19,23,24,51,-27,Southampton,2
Everton,Brentford,1,False,True,2,1,away,Draw,True,4.0,Goal,True,Premier League,9,30,"L,L,D,D,W",10,13,7,43,47,40,7,Brentford,1
Leeds,Brighton,0,True,False,1,1,away,Loss,False,4.0,No Goal,True,Premier League,7,28,"L,W,D,W,D",13,7,8,46,52,36,16,Brighton,0
Leicester,Chelsea,1,False,True,3,2,away,Loss,True,4.0,Goal,True,Premier League,11,30,"L,D,L,D,W",10,9,11,39,29,31,-2,Chelsea,1
Bournemouth,Liverpool,0,True,False,9,9,away,Loss,False,4.0,No Goal,True,Premier League,8,29,"D,D,L,L,W",12,8,9,44,50,35,15,Liverpool,1
Crystal Palace,Man City,2,False,True,6,4,away,Loss,True,4.0,Goal,True,Premier League,2,29,"W,W,W,W,W",21,4,4,67,75,27,48,Man City,0
Fulham,Arsenal,1,False,True,3,2,away,Loss,True,4.0,Goal,True,Premier League,1,30,"D,W,W,W,W",23,4,3,73,72,29,43,Arsenal,0
West Ham,Aston Villa,1,True,False,1,0,away,Win,True,4.0,No Goal,False,Premier League,6,30,"W,W,W,W,D",14,5,11,47,41,40,1,Aston Villa,0
Newcastle,Wolves,1,False,True,2,1,away,Draw,True,4.0,Goal,True,Premier League,13,30,"W,D,L,L,W",8,7,15,31,24,42,-18,Wolves,1
Tottenham,Nott'm Forest,2,True,False,2,0,away,Win,True,4.0,No Goal,False,Premier League,18,30,"L,L,D,L,L",6,9,15,27,24,54,-30,Nott'm Forest,2
Brentford,Crystal Palace,1,False,True,2,1,away,Draw,True,5.0,Goal,True,Premier League,12,30,"W,W,L,L,L",8,9,13,33,29,40,-11,Crystal Palace,1
Brighton,Fulham,1,False,True,3,2,away,Loss,True,5.0,Goal,True,Premier League,10,29,"L,L,L,L,D",11,6,12,39,39,40,-1,Fulham,1
Chelsea,Southampton,1,False,True,3,2,away,Loss,True,5.0,Goal,True,Premier League,20,30,"L,L,D,L,D",6,5,19,23,24,51,-27,Southampton,2
Everton,Leeds,1,False,True,2,1,away,Draw,True,5.0,Goal,True,Premier League,16,30,"L,W,L,W,D",7,8,15,29,39,54,-15,Leeds,2
Aston Villa,Arsenal,1,False,True,3,2,away,Loss,True,5.0,Goal,True,Premier League,1,30,"D,W,W,W,W",23,4,3,73,72,29,43,Arsenal,0
Wolves,Bournemouth,0,True,False,0,0,away,Draw,False,5.0,No Goal,False,Premier League,15,30,"W,L,W,L,W",8,6,16,30,28,57,-29,Bournemouth,2
Nott'm Forest,Man City,0,True,False,6,6,away,Loss,False,5.0,No Goal,True,Premier League,2,29,"W,W,W,W,W",21,4,4,67,75,27,48,Man City,0
Tottenham,West Ham,1,False,True,2,1,away,Draw,True,5.0,Goal,True,Premier League,14,29,"W,L,W,D,L",8,6,15,30,27,39,-12,West Ham,1
Newcastle,Liverpool,1,False,True,3,2,away,Loss,True,5.0,Goal,True,Premier League,8,29,"D,D,L,L,W",12,8,9,44,50,35,15,Liverpool,1
Man United,Leicester,1,True,False,1,0,away,Win,True,5.0,No Goal,False,Premier League,19,30,"L,L,L,D,L",7,4,19,25,40,52,-12,Leicester,2
Liverpool,Everton,0,True,False,0,0,away,Draw,False,6.0,No Goal,False,Premier League,17,30,"L,D,D,W,D",6,9,15,27,23,43,-20,Everton,2
Leeds,Brentford,2,False,True,7,5,away,Loss,True,6.0,Goal,True,Premier League,9,30,"L,L,D,D,W",10,13,7,43,47,40,7,Brentford,1
West Ham,Chelsea,1,False,True,3,2,away,Loss,True,6.0,Goal,True,Premier League,11,30,"L,D,L,D,W",10,9,11,39,29,31,-2,Chelsea,1
Crystal Palace,Newcastle,0,True,False,0,0,away,Draw,False,6.0,No Goal,False,Premier League,3,29,"W,W,W,W,W",15,11,3,56,48,21,27,Newcastle,0
Bournemouth,Nott'm Forest,3,False,True,5,2,away,Win,True,6.0,Goal,True,Premier League,18,30,"L,L,D,L,L",6,9,15,27,24,54,-30,Nott'm Forest,2
Fulham,Tottenham,1,False,True,3,2,away,Loss,True,6.0,Goal,True,Premier League,5,30,"W,D,D,W,L",16,5,9,53,55,42,13,Tottenham,0
Southampton,Wolves,0,True,False,1,1,away,Loss,False,6.0,No Goal,True,Premier League,13,30,"W,D,L,L,W",8,7,15,31,24,42,-18,Wolves,1
Man City,Aston Villa,1,False,True,2,1,away,Draw,True,6.0,Goal,True,Premier League,6,30,"W,W,W,W,D",14,5,11,47,41,40,1,Aston Villa,0
Leicester,Brighton,2,False,True,7,5,away,Loss,True,6.0,Goal,True,Premier League,7,28,"L,W,D,W,D",13,7,8,46,52,36,16,Brighton,0
Arsenal,Man United,1,False,True,4,3,away,Loss,True,6.0,Goal,True,Premier League,4,29,"W,W,L,D,L",17,5,7,56,44,37,7,Man United,0
Chelsea,Fulham,1,False,True,3,2,away,Loss,True,7.0,Goal,True,Premier League,10,29,"L,L,L,L,D",11,6,12,39,39,40,-1,Fulham,1
Man United,Crystal Palace,1,False,True,2,1,away,Draw,True,7.0,Goal,True,Premier League,12,30,"W,W,L,L,L",8,9,13,33,29,40,-11,Crystal Palace,1
Tottenham,Man City,2,False,True,6,4,away,Loss,True,7.0,Goal,True,Premier League,2,29,"W,W,W,W,W",21,4,4,67,75,27,48,Man City,0
Everton,Arsenal,0,True,False,4,4,away,Loss,False,7.0,No Goal,True,Premier League,1,30,"D,W,W,W,W",23,4,3,73,72,29,43,Arsenal,0
Wolves,Liverpool,0,True,False,2,2,away,Loss,False,7.0,No Goal,True,Premier League,8,29,"D,D,L,L,W",12,8,9,44,50,35,15,Liverpool,1
Brentford,Southampton,2,True,False,2,0,away,Win,True,7.0,No Goal,False,Premier League,20,30,"L,L,D,L,D",6,5,19,23,24,51,-27,Southampton,2
Brighton,Bournemouth,2,True,False,2,0,away,Win,True,7.0,No Goal,False,Premier League,15,30,"W,L,W,L,W",8,6,16,30,28,57,-29,Bournemouth,2
Nott'm Forest,Leeds,1,False,True,3,2,away,Loss,True,7.0,Goal,True,Premier League,16,30,"L,W,L,W,D",7,8,15,29,39,54,-15,Leeds,2
Aston Villa,Leicester,2,False,True,3,1,away,Win,True,7.0,Goal,True,Premier League,19,30,"L,L,L,D,L",7,4,19,25,40,52,-12,Leicester,2
Southampton,Aston Villa,0,True,False,1,1,away,Loss,False,8.0,No Goal,True,Premier League,6,30,"W,W,W,W,D",14,5,11,47,41,40,1,Aston Villa,0
Fulham,Nott'm Forest,3,False,True,5,2,away,Win,True,8.0,Goal,True,Premier League,18,30,"L,L,D,L,L",6,9,15,27,24,54,-30,Nott'm Forest,2
Leeds,Man United,2,False,True,4,2,away,Draw,True,8.0,Goal,True,Premier League,4,29,"W,W,L,D,L",17,5,7,56,44,37,7,Man United,0
Crystal Palace,Brighton,0,True,False,1,1,away,Loss,False,8.0,No Goal,True,Premier League,7,28,"L,W,D,W,D",13,7,8,46,52,36,16,Brighton,0
Man City,Wolves,3,True,False,3,0,away,Win,True,8.0,No Goal,False,Premier League,13,30,"W,D,L,L,W",8,7,15,31,24,42,-18,Wolves,1
Bournemouth,Newcastle,1,False,True,2,1,away,Draw,True,8.0,Goal,True,Premier League,3,29,"W,W,W,W,W",15,11,3,56,48,21,27,Newcastle,0
Leicester,Tottenham,2,False,True,8,6,away,Loss,True,8.0,Goal,True,Premier League,5,30,"W,D,D,W,L",16,5,9,53,55,42,13,Tottenham,0
Arsenal,Brentford,3,True,False,3,0,away,Win,True,8.0,No Goal,False,Premier League,9,30,"L,L,D,D,W",10,13,7,43,47,40,7,Brentford,1
West Ham,Everton,0,True,False,1,1,away,Loss,False,8.0,No Goal,True,Premier League,17,30,"L,D,D,W,D",6,9,15,27,23,43,-20,Everton,2
Tottenham,Arsenal,1,False,True,4,3,away,Loss,True,9.0,Goal,True,Premier League,1,30,"D,W,W,W,W",23,4,3,73,72,29,43,Arsenal,0
Brentford,Bournemouth,0,True,False,0,0,away,Draw,False,9.0,No Goal,False,Premier League,15,30,"W,L,W,L,W",8,6,16,30,28,57,-29,Bournemouth,2
Chelsea,Crystal Palace,2,False,True,3,1,away,Win,True,9.0,Goal,True,Premier League,12,30,"W,W,L,L,L",8,9,13,33,29,40,-11,Crystal Palace,1
Newcastle,Fulham,4,False,True,5,1,away,Win,True,9.0,Goal,True,Premier League,10,29,"L,L,L,L,D",11,6,12,39,39,40,-1,Fulham,1
Brighton,Liverpool,3,False,True,6,3,away,Draw,True,9.0,Goal,True,Premier League,8,29,"D,D,L,L,W",12,8,9,44,50,35,15,Liverpool,1
Everton,Southampton,2,False,True,3,1,away,Win,True,9.0,Goal,True,Premier League,20,30,"L,L,D,L,D",6,5,19,23,24,51,-27,Southampton,2
Wolves,West Ham,0,True,False,2,2,away,Loss,False,9.0,No Goal,True,Premier League,14,29,"W,L,W,D,L",8,6,15,30,27,39,-12,West Ham,1
Man United,Man City,3,False,True,9,6,away,Loss,True,9.0,Goal,True,Premier League,2,29,"W,W,W,W,W",21,4,4,67,75,27,48,Man City,0
Aston Villa,Leeds,0,True,False,0,0,away,Draw,False,9.0,No Goal,False,Premier League,16,30,"L,W,L,W,D",7,8,15,29,39,54,-15,Leeds,2
Nott'm Forest,Leicester,0,True,False,4,4,away,Loss,False,9.0,No Goal,True,Premier League,19,30,"L,L,L,D,L",7,4,19,25,40,52,-12,Leicester,2
Leicester,Bournemouth,1,False,True,3,2,away,Loss,True,10.0,Goal,True,Premier League,15,30,"W,L,W,L,W",8,6,16,30,28,57,-29,Bournemouth,2
Wolves,Chelsea,0,True,False,3,3,away,Loss,False,10.0,No Goal,True,Premier League,11,30,"L,D,L,D,W",10,9,11,39,29,31,-2,Chelsea,1
Southampton,Man City,0,True,False,4,4,away,Loss,False,10.0,No Goal,True,Premier League,2,29,"W,W,W,W,W",21,4,4,67,75,27,48,Man City,0
Brentford,Newcastle,1,False,True,6,5,away,Loss,True,10.0,Goal,True,Premier League,3,29,"W,W,W,W,W",15,11,3,56,48,21,27,Newcastle,0
Tottenham,Brighton,1,True,False,1,0,away,Win,True,10.0,No Goal,False,Premier League,7,28,"L,W,D,W,D",13,7,8,46,52,36,16,Brighton,0
Leeds,Crystal Palace,1,False,True,3,2,away,Loss,True,10.0,Goal,True,Premier League,12,30,"W,W,L,L,L",8,9,13,33,29,40,-11,Crystal Palace,1
Fulham,West Ham,1,False,True,4,3,away,Loss,True,10.0,Goal,True,Premier League,14,29,"W,L,W,D,L",8,6,15,30,27,39,-12,West Ham,1
Liverpool,Arsenal,2,False,True,5,3,away,Loss,True,10.0,Goal,True,Premier League,1,30,"D,W,W,W,W",23,4,3,73,72,29,43,Arsenal,0
Man United,Everton,2,False,True,3,1,away,Win,True,10.0,Goal,True,Premier League,17,30,"L,D,D,W,D",6,9,15,27,23,43,-20,Everton,2
Aston Villa,Nott'm Forest,1,False,True,2,1,away,Draw,True,10.0,Goal,True,Premier League,18,30,"L,L,D,L,L",6,9,15,27,24,54,-30,Nott'm Forest,2
Brighton,Brentford,0,True,False,2,2,away,Loss,False,11.0,No Goal,True,Premier League,9,30,"L,L,D,D,W",10,13,7,43,47,40,7,Brentford,1
Crystal Palace,Leicester,0,True,False,0,0,away,Draw,False,11.0,No Goal,False,Premier League,19,30,"L,L,L,D,L",7,4,19,25,40,52,-12,Leicester,2
Bournemouth,Fulham,2,False,True,4,2,away,Draw,True,11.0,Goal,True,Premier League,10,29,"L,L,L,L,D",11,6,12,39,39,40,-1,Fulham,1
Nott'm Forest,Wolves,0,True,False,1,1,away,Loss,False,11.0,No Goal,True,Premier League,13,30,"W,D,L,L,W",8,7,15,31,24,42,-18,Wolves,1
Everton,Tottenham,0,True,False,2,2,away,Loss,False,11.0,No Goal,True,Premier League,5,30,"W,D,D,W,L",16,5,9,53,55,42,13,Tottenham,0
Chelsea,Aston Villa,2,True,False,2,0,away,Win,True,11.0,No Goal,False,Premier League,6,30,"W,W,W,W,D",14,5,11,47,41,40,1,Aston Villa,0
Arsenal,Leeds,1,True,False,1,0,away,Win,True,11.0,No Goal,False,Premier League,16,30,"L,W,L,W,D",7,8,15,29,39,54,-15,Leeds,2
Newcastle,Man United,0,True,False,0,0,away,Draw,False,11.0,No Goal,False,Premier League,4,29,"W,W,L,D,L",17,5,7,56,44,37,7,Man United,0
West Ham,Southampton,1,False,True,2,1,away,Draw,True,11.0,Goal,True,Premier League,20,30,"L,L,D,L,D",6,5,19,23,24,51,-27,Southampton,2
Man City,Liverpool,0,True,False,1,1,away,Loss,False,11.0,No Goal,True,Premier League,8,29,"D,D,L,L,W",12,8,9,44,50,35,15,Liverpool,1
Nott'm Forest,Brighton,0,True,False,0,0,away,Draw,False,12.0,No Goal,False,Premier League,7,28,"L,W,D,W,D",13,7,8,46,52,36,16,Brighton,0
Wolves,Crystal Palace,1,False,True,3,2,away,Loss,True,12.0,Goal,True,Premier League,12,30,"W,W,L,L,L",8,9,13,33,29,40,-11,Crystal Palace,1
Southampton,Bournemouth,1,True,False,1,0,away,Win,True,12.0,No Goal,False,Premier League,15,30,"W,L,W,L,W",8,6,16,30,28,57,-29,Bournemouth,2
Chelsea,Brentford,0,True,False,0,0,away,Draw,False,12.0,No Goal,False,Premier League,9,30,"L,L,D,D,W",10,13,7,43,47,40,7,Brentford,1
West Ham,Liverpool,0,True,False,1,1,away,Loss,False,12.0,No Goal,True,Premier League,8,29,"D,D,L,L,W",12,8,9,44,50,35,15,Liverpool,1
Everton,Newcastle,0,True,False,1,1,away,Loss,False,12.0,No Goal,True,Premier League,3,29,"W,W,W,W,W",15,11,3,56,48,21,27,Newcastle,0
Tottenham,Man United,0,True,False,2,2,away,Loss,False,12.0,No Goal,True,Premier League,4,29,"W,W,L,D,L",17,5,7,56,44,37,7,Man United,0
Man City,Arsenal,3,False,True,4,1,away,Win,True,12.0,Goal,True,Premier League,1,30,"D,W,W,W,W",23,4,3,73,72,29,43,Arsenal,0
Aston Villa,Fulham,0,True,False,3,3,away,Loss,False,12.0,No Goal,True,Premier League,10,29,"L,L,L,L,D",11,6,12,39,39,40,-1,Fulham,1
Leeds,Leicester,0,True,False,2,2,away,Loss,False,12.0,No Goal,True,Premier League,19,30,"L,L,L,D,L",7,4,19,25,40,52,-12,Leicester,2
Liverpool,Nott'm Forest,0,True,False,1,1,away,Loss,False,13.0,No Goal,True,Premier League,18,30,"L,L,D,L,L",6,9,15,27,24,54,-30,Nott'm Forest,2
Crystal Palace,Everton,0,True,False,3,3,away,Loss,False,13.0,No Goal,True,Premier League,17,30,"L,D,D,W,D",6,9,15,27,23,43,-20,Everton,2
Brighton,Man City,1,False,True,4,3,away,Loss,True,13.0,Goal,True,Premier League,2,29,"W,W,W,W,W",21,4,4,67,75,27,48,Man City,0
Man United,Chelsea,1,False,True,2,1,away,Draw,True,13.0,Goal,True,Premier League,11,30,"L,D,L,D,W",10,9,11,39,29,31,-2,Chelsea,1
Brentford,Aston Villa,0,True,False,4,4,away,Loss,False,13.0,No Goal,True,Premier League,6,30,"W,W,W,W,D",14,5,11,47,41,40,1,Aston Villa,0
Fulham,Leeds,3,False,True,5,2,away,Win,True,13.0,Goal,True,Premier League,16,30,"L,W,L,W,D",7,8,15,29,39,54,-15,Leeds,2
Arsenal,Southampton,1,False,True,2,1,away,Draw,True,13.0,Goal,True,Premier League,20,30,"L,L,D,L,D",6,5,19,23,24,51,-27,Southampton,2
Leicester,Wolves,4,True,False,4,0,away,Win,True,13.0,No Goal,False,Premier League,13,30,"W,D,L,L,W",8,7,15,31,24,42,-18,Wolves,1
Newcastle,Tottenham,2,False,True,3,1,away,Win,True,13.0,Goal,True,Premier League,5,30,"W,D,D,W,L",16,5,9,53,55,42,13,Tottenham,0
Bournemouth,West Ham,0,True,False,2,2,away,Loss,False,13.0,No Goal,True,Premier League,14,29,"W,L,W,D,L",8,6,15,30,27,39,-12,West Ham,1
Man City,Leicester,1,True,False,1,0,away,Win,True,14.0,No Goal,False,Premier League,19,30,"L,L,L,D,L",7,4,19,25,40,52,-12,Leicester,2
Tottenham,Bournemouth,3,False,True,5,2,away,Win,True,14.0,Goal,True,Premier League,15,30,"W,L,W,L,W",8,6,16,30,28,57,-29,Bournemouth,2
Wolves,Brentford,1,False,True,2,1,away,Draw,True,14.0,Goal,True,Premier League,9,30,"L,L,D,D,W",10,13,7,43,47,40,7,Brentford,1
Chelsea,Brighton,1,False,True,5,4,away,Loss,True,14.0,Goal,True,Premier League,7,28,"L,W,D,W,D",13,7,8,46,52,36,16,Brighton,0
Southampton,Crystal Palace,0,True,False,1,1,away,Loss,False,14.0,No Goal,True,Premier League,12,30,"W,W,L,L,L",8,9,13,33,29,40,-11,Crystal Palace,1
Aston Villa,Newcastle,0,True,False,4,4,away,Loss,False,14.0,No Goal,True,Premier League,3,29,"W,W,W,W,W",15,11,3,56,48,21,27,Newcastle,0
Everton,Fulham,0,True,False,0,0,away,Draw,False,14.0,No Goal,False,Premier League,10,29,"L,L,L,L,D",11,6,12,39,39,40,-1,Fulham,1
Leeds,Liverpool,2,False,True,3,1,away,Win,True,14.0,Goal,True,Premier League,8,29,"D,D,L,L,W",12,8,9,44,50,35,15,Liverpool,1
Nott'm Forest,Arsenal,0,True,False,5,5,away,Loss,False,14.0,No Goal,True,Premier League,1,30,"D,W,W,W,W",23,4,3,73,72,29,43,Arsenal,0
West Ham,Man United,0,True,False,1,1,away,Loss,False,14.0,No Goal,True,Premier League,4,29,"W,W,L,D,L",17,5,7,56,44,37,7,Man United,0
Bournemouth,Leeds,3,False,True,7,4,away,Loss,True,15.0,Goal,True,Premier League,16,30,"L,W,L,W,D",7,8,15,29,39,54,-15,Leeds,2
Fulham,Man City,1,False,True,3,2,away,Loss,True,15.0,Goal,True,Premier League,2,29,"W,W,W,W,W",21,4,4,67,75,27,48,Man City,0
Brentford,Nott'm Forest,2,False,True,4,2,away,Draw,True,15.0,Goal,True,Premier League,18,30,"L,L,D,L,L",6,9,15,27,24,54,-30,Nott'm Forest,2
Brighton,Wolves,3,False,True,5,2,away,Win,True,15.0,Goal,True,Premier League,13,30,"W,D,L,L,W",8,7,15,31,24,42,-18,Wolves,1
Leicester,Everton,2,True,False,2,0,away,Win,True,15.0,No Goal,False,Premier League,17,30,"L,D,D,W,D",6,9,15,27,23,43,-20,Everton,2
Arsenal,Chelsea,1,True,False,1,0,away,Win,True,15.0,No Goal,False,Premier League,11,30,"L,D,L,D,W",10,9,11,39,29,31,-2,Chelsea,1
Man United,Aston Villa,1,False,True,4,3,away,Loss,True,15.0,Goal,True,Premier League,6,30,"W,W,W,W,D",14,5,11,47,41,40,1,Aston Villa,0
Newcastle,Southampton,4,False,True,5,1,away,Win,True,15.0,Goal,True,Premier League,20,30,"L,L,D,L,D",6,5,19,23,24,51,-27,Southampton,2
Crystal Palace,West Ham,2,False,True,3,1,away,Win,True,15.0,Goal,True,Premier League,14,29,"W,L,W,D,L",8,6,15,30,27,39,-12,West Ham,1
Liverpool,Tottenham,2,False,True,3,1,away,Win,True,15.0,Goal,True,Premier League,5,30,"W,D,D,W,L",16,5,9,53,55,42,13,Tottenham,0
Brentford,Man City,2,False,True,3,1,away,Win,True,16.0,Goal,True,Premier League,2,29,"W,W,W,W,W",21,4,4,67,75,27,48,Man City,0
Everton,Bournemouth,0,True,False,3,3,away,Loss,False,16.0,No Goal,True,Premier League,15,30,"W,L,W,L,W",8,6,16,30,28,57,-29,Bournemouth,2
Southampton,Liverpool,1,False,True,4,3,away,Loss,True,16.0,Goal,True,Premier League,8,29,"D,D,L,L,W",12,8,9,44,50,35,15,Liverpool,1
Crystal Palace,Nott'm Forest,0,True,False,1,1,away,Loss,False,16.0,No Goal,True,Premier League,18,30,"L,L,D,L,L",6,9,15,27,24,54,-30,Nott'm Forest,2
